,Q,A,label
7346,어떤 면이 마음에 들지 않으셨나요?,일도 못하고 그냥 애가 아주 별로야. 일 하는 걸 볼 때마다 화가 나.,0
7347,거울 속 모습이 싫으시군요. ,너무 뚱뚱하고 뱃살이 너무 나왔어. 나도 날씬했던 때가 있었는데.,0
7348,공부를 못해서 한심하다고 생각하시는군요. 무슨 고민이 있으신가요?,친구들과 똑같이 공부해도 나는 시험 점수가 좋지 않아. 한심하네.,0
7349,좀 더 상세히 말씀해 주실 수 있을까요?,직장 동료가 뒤에서 내 험담을 하고 다니는 것 같아.,0
7350,많이 초조해 하시는 것이 느껴져요.,남은 시간동안 내가 해야 하는 일이 뭘까?,0
7351,그런 말을 듣다니 속상하시겠어요.,이거는 속상한 정도가 아니야. 도저히 용서가 안 돼.,0
7352,딸이 그런 말을 해서 마음에 상처를 입으셨군요.,더 이상 딸을 위해 나의 인생을 희생할 수는 없어.,0
7353,사랑하지 않는 여자와 결혼해서 마음이 아프시겠어요.,내가 사랑하는 여자는 따로 있는데 그래서 너무 힘들어.,0
7354,큰맘 먹고 구매한 자전거로 안 좋은 소리를 들어 속상하셨군요.,누구나 관심사와 취미생활은 다른 건데 가격만 보고 욕을 하다니 너무 속상하고 화가 나네.,0
7355,건강관리 하려면 검진 받는게 좋을거 같아요.,도대체 왜 받기 싫은데 의무적으로 하라는지 원.,0
7356,독신생활을 즐기는 친구들이 좋아 보이시는군요. 그렇게 생각하신 이유를 말씀해주시겠어요?,육아와 일을 같이 하는 게 너무 힘들더라고. 그런데 친구들은 다들 그런 거라며 툴툴대지 말라 하더라고.,0
7357,본인 아이디어만 반려 당해서 속상하시겠어요.,다른 팀원들은 한 번에 승인 받는데 왜 나만 거절당하는 거지?,0
7358,여러 분야에 관심이 많아 선택하는 데 있어서 고민이 많으시군요.,나는 왜 하나에 집중 못 하고 여러 가지로 매일 고민할까. 정말 이런 성격 때문에 화가 나.,0
7359,갱년기 증상으로 힘드시군요. 이런 상황을 어떻게 극복하는 게 좋을까요?,헬스장이라도 다니며 운동하고 싶은데 코로나 때문에 그것도 힘들고. 홈트레이닝을 해야 할까 봐.,0
7360,마지막 문턱에서 탈락한 것 때문에 더욱더 속상하시겠어요.,며칠 동안은 아무 생각 없이 푹 쉬어보려고.,0
7361,아내 분에게 나쁜 말을 한 것이 후회되시는군요.,너무 힘들기도 하고 화나기도 해서 나쁜 마음을 먹고 그랬던 것 같아,0
7362,혼난 후 두려워하시고 계시는군요. 조금 더 말해주실래요?,나는 학원에 가는 것 보다 친구들이랑 놀고 싶어. 왜 꼭 학원을 가야 하는지 모르겠어.,0
7363,가족 중 누가 방 청소를 안해서 화가 나시나요?,딸 방에는 머리카락이 잔뜩 있고 아들 방에는 장난감이 어수선해.,0
7364,원치않는 일 을 하게되어 당황스러우시겠어요.,응 학교수업도 빠듯한데 귀찮아 죽겠어.,0
7365,친구가 이해하지 못해 상처받으셨군요. 좀 더 말씀해 주시겠어요?,나보고 그건 너무 오버하는 거 아니냐며 비웃더라고.,0
7366,기분이 상하셨겠네요. 부장님께서 왜 그러시는지 이유를 아시나요?,이유를 모르겠어! 다른 직원이랑 똑같이 잘못해도 나한테만 차갑게 대하셔!,0
7367,기분이 많이 안 좋아 보이시는데 무슨 일이신지 말씀해주실 수 있나요? ,내가 친하다고 생각하고 의지한 친구들이 나에 대해서 욕을 한 채팅방을 발견했어.,0
7368,그 사실을 알게 되어 당황스럽고 화가 많이 난 상황이군요.,거액의 빚이 있었으면 결혼 전에 미리 얘기해 줘야하는 거 아닌지 정말 황당하네.,0
7369,전등휠체어를 훔쳐갔군요.,다른 것도 아니고 그걸 훔쳐가네.,0
7370,자신의 말을 흘려 듣고 무시하는 남편 때문에 무척 화나고 속상하셨겠네요.,그 사람이 그런 게 하루 이틀도 아닌데 오랫동안 쌓인 게 있어서 그런지 요즘은 참는 게 점점 힘들어지네.,0
7371,영어의 필요성을 느끼지 못했는데 왜 배워야하는지 혼란스러우셨군요.,영어를 꼭 해야 한다는 건 아는데 다가가기 싫어.,0
7372,많이 어이가 없고 화가 났겠어요.,용돈을 충분히 준다고 생각하는데 왜 이런 행동을 벌인 건지 이해가 안 가.,0
7373,며느리가 집사람과 감정이 좋지 않으시군요. 무슨 일이 있었는지 자세히 말씀해 주시겠어요?,며느리한테 정말 신경 많이 쓰고 잘 대해 주었는데 별거 아닌 일로 집사람에게 안 좋은 소리를 했다는 거야. 배신당한 기분이 들어.,0
7374,집 값이 떨어져 많이 짜증나시는군요.,다시 올라야 할 텐데 걱정스럽네.,0
7375,사람들의 위선적인 면이 구역질나시는군요.,요즘은 다들 자신만 생각하는 사람들이 많아서 좀 화가 나.,0
7376,자식들 이야기만 해서 만나기 싫으시군요.,똑같은 이야기를 만날 때마다 하니깐 이제는 듣기가 싫어서 그래서 등산이나 하려고 해.,0
7377,사업이 잘 안 되어 마음고생을 많이 하셨겠어요. 괜찮으신가요?,나는 괜찮은데 아들놈이 문제야. 아빠 때문에 빚까지 지게 한 것 때문에 속이 타.,0
7378,그런 두 분을 보는 것이 많이 괴롭겠어요.,응. 엄마는 항상 아빠의 잘못을 눈감아주고 아빠는 엄마의 그런 여린 마음을 이용해서 점점 뻔뻔한 짓을 해.,0
7379,갑작스러운 일에 많이 당황하셨겠어요.,지금 총무는 연락도 안 되고 모은 돈이 꽤 큰돈이야. 그래서 경찰에 신고했어.,0
7380,대우에 비해 과한 능력을 요구하는 회사가 답답하시겠어요.,대우라도 잘 해주면 이렇게 억울하진 않겠어. 취급이 비정규직하고 다를 게 없어.,0
7381,김 부장이 매일 밥을 사달라고 졸라서 화가 나시는군요.,자기 밥을 자기 돈으로 사 먹어야지. 왜 남을 돈을 뺏어 먹을 생각만 하는 거야?,0
7382,친구가 좋은 직장에 들어갔는데 어떤 부분이 기분이 안 좋으셨나요?,내가 정말 가고 싶었던 회사인데 친구는 그 회사 들어가는 게 별거 아니라는 듯이 무시했어.,0
7383,회사가 짜증 나게 하나요?,출장을 가는데 교통도 불편한 곳을. 짐도 많은데 대중교통 이용해서 가래.,0
7384,오늘 면접에서 실수를 많이 한 것 같아 짜증이 나시는군요. 기분이 나아지기 위해 지금 하고 싶은 것이 있으신가요?,내가 좋아하는 초콜릿 먹으면서 좋아하는 음악을 듣고 싶어.,0
7385,회사 동료들에게 도움을 요청해 보신 건가요?,다들 자기 일이 아니라고 생각하는지 아니면 이미 도와주기에 늦은 상황이라고 생각하는지 도와주는 사람이 없네.,0
7386,불편하신 아버지를 모른 척하셨군요. 많이 속상하셨겠어요.,응 많이 속상했고 이런 내가 너무 부끄러웠어. 내 자신이 용서가 안 돼.,0
7387,다른 사람의 시선이 신경 쓰여서 스트레스받으시는군요.,여자친구에게만 온전히 집중하고 싶은데 그러지 못하니 너무 짜증 나요.,0
7388,남자친구가 마음을 몰라줘서 너무 화가 나겠어요.,연락을 조금만 신경 써서 해주면 좋겠는데 귀찮다고 하면서 대충대충 연락해.,0
7389,한창 활동하실 연령인데 큰병에 걸리셔서 매우 힘드시겠어요.,평상시에도 잔기침을 계속하긴 했지. 하루에 담배를 한갑씩이나 피워댄 내 자신이 정말 한심스러워. 그래서 벌 받는것 같아.,0
7390,남편과 떨어져 살게 돼 많이 속상하시겠어요.,많이 외로워. 남편이 보고 싶어.,0
7391,부동산 투기를 하던 친구가 세금으로 손해를 봤다고 하소연해서 한심한 기분이 드는군요.,친구지만 잘한 짓은 아니니 자업자득이지.,0
7392,과도한 업무였나요?,그렇게 어렵지도 않아. 거래처 들려서 잠깐 협의하면 되는 일이야.,0
7393,무슨 일 있으셨어요?,올린 게시글만 보고 나에 대해서 잘 안다는 듯이 말하고 다니잖아. 계정 비공개로 돌려버릴까 봐.,0
7394,자녀들과 재산으로 인해 걱정이 많으시군요. 불안하시겠어요.,이렇게 쭉 거짓말을 계속 해야 할까?,0
7395,"술 드셨다고 누가 뭐라고 
하셨나 봐요?","마누라가 돈도 없으면서
무슨 술이냐고 잔소리를 하네.",0
7396,아내분이 한 이야기에 상처 받으셨군요. 좀 더 자세히 말씀해 주시겠어요?,나보고 노후 준비가 전혀 안 되어 있다고 그동안 도대체 뭘 했냐고 해서.,0
7397,애들이 욕해서 짜증나시는군요.. 조금 더 자세히 말씀해 주시겠어요?,친구랑 싸웠는데 걔가 나에 대해 안 좋게 말하고 다니는 걸 알게 되었어. 그래서 짜증이 나.,0
7398,아픈 곳이 없어 운동의 필요성을 느끼지 못하고 있군요.,근데 건강을 위해서라면 운동을 해야 할 것 같아.,0
7399,많이 힘드시군요. 혹시 어떤 일인지 물어봐도 될까요?,직장 일이 너무 버거워서 이젠 지쳐. 나이가 들수록 젊은 사람들이 치고 올라오니 자꾸 좌절감만 생겨.,0
7400,언니가 부하처럼 대하면 무척 화날 것 같군요.,나는 언니의 부하가 아니야. 나도 내 삶이 있다고.,0
7401,건강이 좋지 않아 많이 힘드시군요.,산책 하러 가는것도 정말 힘들어. 꼼짝 할 수가 없어.,0
7402,속상하시겠어요. 원인을 어떤 것으로 생각하나요?,잘 모르겠어.,0
7403,부모님께 그런 말을 들어서 속상하셨겠어요.,나도 내가 하고 싶은 일이 있고 생각이 있는데 왜 존중해주지 않는 걸까?,0
7404,어째서 출근이 괴로우신가요?,사람들과 잘 어울리지도 못하겠고 힘도 들고 귀찮아.,0
7405,무슨 안 좋은 일이 있으셨어요?,내가 잘못한 것도 없는데 애들은 왜 나를 괴롭히는 거야.,0
7406,아픈 것도 힘든데 병문안 오는 자식들이 없어서 화가 나셨군요.,아내는 기다려 보자고 하는데 자꾸 마음이 조급해. 내가 어떻게 키웠는데.,0
7407,아내에게 그런 말을 했지만 본인도 많이 속상하셨겠어요.,경제적으로 여유롭게 못해준 게 미안하기도 하지만 함께 아꼈으면 좋겠다는 생각이 들어.,0
7408,남자친구가 여행을 갈 준비를 안 해서 속상하시군요.,여행 갈 생각이 있는 건지 없는 건지 모르겠어. 나보고 다 준비하라고 그러는건지 답답해.,0
7409,업무 스트레스가 막중해 보이세요. 회사 상황이 어떤가요?,회사에서 인원을 계속 줄이려고 해.,0
7410,그 상황이 짜증나셨군요. 그럼 어떻게 대처하세요?,가서 괴롭히지 말라고 한마디 해.,0
7411,어떤 일 때문에 마음이 상하셨나요?,종잣돈 모아서 주식에 투자했는데 반 토막이 났어. 그거 모으느라 정말 힘들었는데.,0
7412,어디 편찮으세요?,얼마 전에 건강 검진을 받았는데 별다른 이상이 없었어. 그런데 갑자기 소화가 안 되고 식은땀이 나서.,0
7413,맡은 직책이 있는데 잡일까지 하게 되셨군요. 지금 심정이 어떤지 여쭤봐도 될까요?,시킬 거면 군소리나 하지 말던가. 너무 짜증나.,0
7414,속상하시군요. 무슨 일 있으신가요?,아빠가 동생이랑만 여행 다녀왔어. 나 완전 마음의 상처를 입었어!,0
7415,은퇴를 곧 하시는군요. 집값이 자꾸 올라서 걱정이 되겠네요.,퇴직금이라도 많이 나와서 빨리 집을 사고 싶어.,0
7416,최근에 마음이 안 좋으시군요.,짜증이 나다가 우울하다가 이상해.,0
7417,주식 한다는 걸 알고 많이 놀라셨군요.,돈을 많이 날리고 나서 나한테 말해서 얼마나 화가 나던지.,0
7418,그렇다면 그 형이 부러울 것 같아요.,사실은 너무 질투가 나. 날마다 몰래 형의 인스타그램을 훔쳐봐.,0
7419,무슨 억울 한 일이 생기셨나요?,경로당 곗돈이 사라졌는데 계속 예순이 넘고 당뇨치료비가 없다고 말했다고 날 의심하더군.,0
7420,나이 제한으로 마라톤에 참여하지 못한다고 해서 기분이 안 좋으시군요.,나같이 운동을 한 사람은 육십 세 이상이라도 충분히 마라톤에 참여할 수 있는데 못 나가게 하니까 어이가 없어.,0
7421,왜 속상하세요?,초등학교 때는 공부를 잘하더니 중학교 올라와서는 공부를 안 해. 말해도 안 듣고.,0
7422,식탁에 떨어진 음식을 먹는 것에 놀라움을 느끼고 있군요. 무슨 일이 있었나요?,오빠가 자꾸 그래. 그런 행동을 할 때마다 정말 역겨워.,0
7423,친구의 연애 자랑에 기분이 좋지 않으시군요.,응. 나도 그래서 연애를 올해 안에는 할 거야.,0
7424,일 처리가 원만하지 못해 힘드셨겠네요.,순간 욱하는 마음에 한소리 하려고 사수와 부사수까지 전부 불러서 회의를 소집해 버렸어. 그럴 필요까지는 없었는데 말이야.,0
7425,일방적인 소통으로 힘드시군요. 어떤 대화방식을 원하세요?,자기 말만 하지 말고 내 이야기도 듣고 공감해 줬으면 좋겠어.,0
7426,계속되는 취업 실패로 속상하시군요. 어떻게 하면 상황이 나아질 수 있을까요?,모르겠어. 자꾸 불합격하니 취업이 안 될 것 같다는 생각만 들어.,0
7427,노후준비가 안되어 있어 힘드시겠어요. 앞으로의 계획이 있나요?,노후준비를 위해 자격증 공부를 시작해볼꺼야.,0
7428,부모님께 월급을 다 드렸군요. 부모님께서 달라고 하셨나요?,부모님은 내 월급을 다 본인들이 관리하기 원하셔.,0
7429,공부 잘하는 친구가 질투가 났군요.,응. 질투심도 있었지만 부럽기도 했어.,0
7430,학교에서 무슨 일이 있으세요?,친구들 때문에 가기 싫어. 이유도 없이 괴롭혀서 미치겠어.,0
7431,회사 동기가 내 뒷담을 많이 해서 기분이 안 좋으시군요.,나에게 악의적인 감정이 있나 봐.,0
7432,약속 시각을 지키지 않는 친구 때문에 기분이 많이 불쾌한가 봐요. 친구가 약속 시각을 잘 지킬 수 있게 하는 방법은 없을까요?,이제부터는 약속 시각 한 시간 전에 미리 확인할 거야. 친구가 늦을 것 같다고 하면 약속 시각을 미뤄서 기다리는 일이 없게 할 거야.,0
7433,동료 직원분들이 사용자님을 어떻게 생각하는지 걱정하고 계시네요.,내가 뭘 했다고 따돌리는지 정말 모르겠어.,0
7434,연애하는 것이 불편하시군요. 이유가 있나요?,누군가를 만나러 나가려면 씻고 화장하고 꾸며야 하니까 시간이 아까워. 연애하면 주말마다 꼭 상대를 만나야 하는 것도 귀찮고 말이야.,0
7435,가족에게 배신감을 느끼셨군요. 더 자세히 말씀해주시겠어요?,사촌 형님과 함께 말년을 보낼 땅을 샀었는데 나 몰래 팔아버리고 돈도 주지 않고 있어.,0
7436,근심이 많아 보이시네요. 무슨 일 있으신가요?,옆집 박 씨가 쓰러져서 내가 강아지를 돌봐주기로 했어. 근데 똥을 막 싸네.,0
7437,자식들이 잔소리를 해서 머리가 아프시군요.,걱정은 고맙지만 잔소리가 심해지는 것 같아서 화가 나려고 해.,0
7438,아들이 깨어나길 기다리느라 불안하실 것 같아요.,빨리 의식을 찾았으면 좋겠어. 너무 속상해.,0
7439,상황이 왜곡되어 사내에 소문이 돌아서 속상하시겠어요.,누가 이렇게 떠들어 댄 건지 너무 억울하고 화나서 범인을 잡아내고 싶어.,0
7440,언제부터 그런 감정을 느끼셨는지 기억나시나요?,아들 졸업식을 나한테 알리지도 않고 아내 혼자 참석했을 때부터 인 것 같아.,0
7441,언니가 얘기는 들어주지 않고 화만내서 상처받으셨겠어요.,언니도 마음대로 내 옷을 빌려갈 때가 많은데 그럴 때도 나는 언니에게 화내지 않았어.,0
7442,이런 많이 놀라셨겠어요.,어떻게 상의도 없이 그런 짓을 할 수 있지.,0
7443,오랜 재판이 결국 가해자들의 승소로 끝이나 상처받으셨군요.,긴 시간을 썼는데 가해자들의 승소라니. 억울해!,0
7444,사람을 만나고 싶은 신가요?,계속 누워만 있으니 사람들과 이야기하고 싶어.,0
7445,공부를 열심히 하지 않으셨나요.,열심히 했는데 성적이 떨어져서 화가 너무나.,0
7446,딸에게 온 부재중 전화 때문에 많이 놀라셨군요.,다시 전화를 걸었는데 받지 않아서 너무 답답해.,0
7447,요즘 많이 외로우셨나 봐요.,나만 빼고 다들 짝이 있으니 좀 내 꼴이 우스운 것 같아.,0
7448,하루 종일 굶어서 새벽에 마음이 급하셨군요.,나에게 도로 화내는 엄마에게 나도 화가 나서 막말을 하고 싶었어.,0
7449,이력서에 쓰여 있는 것과 다른 신입 사원 때문에 힘들겠어요.,오피스 사용법을 가르쳐주다가 정작 중요한 일을 못하게 생겼어.,0
7450,따돌리는 반 친구들 때문에 두려우시군요.,이제는 신체적인 위협까지 하고 있는데 너무 두려워서 벗어나고 싶어.,0
7451,퇴직금이 너무 적다는 생각에 짜증이 나시는군요.,은퇴 이후에 이 돈으로 어떻게 살라는 거야. 화나 정말.,0
7452,학업에 대한 스트레스를 받고 계시군요.,공부를 못하는 것은 괜찮은데 부모님이 자꾸 비교해서 너무 괴로워.,0
7453,다른 학부모분의 정보력을 보고 샘이 나시는군요.,어떻게 그렇게 잘 알까? 난 아무리 찾아봐도 그렇게는 모르겠던데.,0
7454,친구에게 죄진 느낌이어서 괴롭군요.,응. 골다공증이 있는 친구인데 내가 너무 심했어.,0
7455,아드님이 도리어 큰소리를 쳤군요.,너무 억울해. 나는 아들 육아와 교육을 위해 일도 포기하고 희생했는데 그런 말을 들어야 한다니.,0
7456,장례를 치러줄 사람이 없어서 슬프시군요.,장례를 아무도 안 치러주면 어떡할지 너무 걱정이 돼.,0
7457,병에 걸리고 전 재산까지 잃은 동생이 한심하시겠어요.,이상한 단체에서 빨리 빠져나오게 해야 할 텐데 방법을 고민 중이야.,0
7458,과장님이 이사한 소식을 혼자 뒤늦게 들으셨군요. 기분이 어떠셨나요?,왜 나한테만 말을 안 한 건지 정말 외로웠어.,0
7459,옆집 할머니에게 빌린 돈을 갚을 자신이 없다니 걱정이 많겠어요.,최근에는 수입이 없어서 그 돈을 어떻게 갚나 싶어.,0
7460,친구의 행동에 배신감을 느끼셨군요.,만나면 즐거운 사이인데 왜 다른 사람에게 내 험담을 하고 다녔는지 궁금해.,0
7461,아내의 심부름 부탁이 많이 성가신가 보군요.,자꾸 쉬려고 할 때 심부름을 시키니까 더 귀찮게 느껴지는 것 같아.,0
7462,면접 스터디에서 당황스러운 일을 겪으셨군요. 무슨 일인가요?,같이 스터디하던 사람이 연예인인 거야.,0
7463,창희님의 은퇴에 대한 다른 분들의 시선이 궁금하시군요.,내가 은퇴하는 것을 탐탁지 않게 생각하는 것 같기도 하고 기분이 별로야.,0
7464,일이 많아서 힘드시군요.,너무 힘들어. 다 때려치우고 싶어.,0
7465,혼자만 청소를 너무 자주 해서 속상했겠어요.,뭘 잘못한 것도 아니고 왜 나만 청소를 시키시는 건지 모르겠어.,0
7466,와이프가 아이를 낳고 싶어 하시군요. ,나는 둘 다 상관없지만 좋은 아빠가 되고 싶어.,0
7467,그럼 왕래가 잦으신가요?,가끔 만나는데 사는 방식이 달라서 언짢을 때가 있어.,0
7468,무슨 일 있어요?,주변에서 계속 그러니 듣기 힘들어.,0
7469,친구들의 괴롭힘이 마음을 아프게 했군요.,괴롭힘이었다는 걸 이제야 알다니. 나는 정말 멍청해.,0
7470,치료비가 많이 나와서 화가 나고 슬프시군요.,그러니까. 돈 때문에 몸을 잃을 수도 있다니.,0
7471,열심히 정리한 책을 훔쳐 가서 화가 많이 나셨군요.,지금 계속 주변을 확인하면서 찾고 있는데 없어서 열 받아.,0
7472,가뜩이나 힘든데 자리도 없으면 너무 짜증나겠어요.,사지 멀쩡해 보이는 사람들이 떡하니 앉아있으니 화가 나더군.,0
7473,화가 나시는군요. 무슨 일인지 자세히 알 수 있을까요?,아들놈이 제 엄마에게 대들었다고 하네. 아무리 사춘기라지만 어떻게 이럴 수가 있어.,0
7474,준비한 것이 없어 신경쓰이시나봐요.,응. 노후 준비를 못해서 아직 일을 더 해야 하는데 회사에서는 나가라 해.,0
7475,빌린 돈을 다 써서 당혹스럽겠군요.,사업하려고 주택 모기지론으로 크게 빌렸는데 갚을 능력이 없어.,0
7476,자식들이 생일을 잊고 지나쳤군요.,다른 날도 아니고 생일을 지나치니 자식들이 미워.,0
7477,무엇 때문에 혼이 나나요.,공부를 못하는 내가 미운가 봐. 너무 억울해.,0
7478,같이 사는 친구가 장을 보지 않아 화가 나겠어요. 왜 그럴까요?,귀찮다는 것 같아. 직접 장을 보는 내 입장에선 화가 날 노릇이지.,0
7479,남편분께서 거짓말을 자주 하시나보네요. 이 문제에 대해 대화는 해보셨나요?,대화하고 화도 냈었지만 변화가 없어. 제일 견딜 수 없는 것은 죄의식도 없이 눈을 똑바로 보며 하는 거짓말이야.,0
7480,친구가 조금 늦나 봐요.,예전에도 그러더니 또 늦어.,0
7481,총각이 쫓아다니며 약을 팔려고 해서 화가 나시는군요.,경찰에 신고해도 자꾸 따라다니고 어떻게 해야 할지.,0
7482,여자 친구가 맞지 않는 옷을 입어서 당황스러우시군요.,맞아. 요즘 살이 조금 찐 것 같은데 몸이 그대로 드러나는 작은 옷을 매번 입어.,0
7483,여자친구 때문에 화가 나셨군요.,한두 번이여야 넘어가지. 금전적으로 나한테 기대기만 하니까 부담스러워.,0
7484,무슨 잔소리를 하시나요?,몰라. 그냥 계속 뭐라고 해.,0
7485,형이 심하게 혼나서 당황하셨군요. 왜 혼났는지 더 자세히 말씀해 주시겠어요?,정리를 안 하면서 놀았더니 집이 난장판이 되었어. 내가 정리해야 되는데 막막해서 형한테 떠넘겼지.,0
7486,의료 사고가 잦은 의사에게 수술을 받았다니 화가 많이 나시겠어요.,너무 충격적이야. 내가 잘 알아보지도 않고 급히 수술받은 것이 후회돼.,0
7487,네 그러시군요. 어떤 일이 있으셨는지 말씀해 주시겠어요?,기껏 키워 놓았더니 자기네가 잘나서 혼자 큰 줄 알고 이제는 엄마를 우습게 보는 기분이 들어.,0
7488,오늘 화가 나셨군요. 무슨 일이 있으셨나요?,노인정 친구가 내 욕을 했어.,0
7489,친구들이 왜 그럴까요?,모르겠어. 이유 없이 나만 따돌리는 것 같아 너무 힘들어.,0
7490,남자친구 어머니가 헤어지라고 해서 당황스럽겠네요.,난 남자친구랑 헤어지고 싶지 않은데 어떻게 하면 좋을지 모르겠어.,0
7491,과거에도 혹시 비슷한 경험을 하신 적이 있나요?,생각해보니 상습적이네. 부재중 통화 몇백 통 찍히게 계속 연락해야지.,0
7492,병실에서 꿈을 꾸다가 소리를 질렀다니 좀 부끄러우시군요.,조용한 병실에서 졸다가 소리를 질러서 너무 부끄러웠지.,0
7493,친구랑 무슨 일로 싸우셨나요?,사실 내가 개인적으로 기분 나쁜 일이 있었는데 친구가 장난을 걸어오길래 분풀이를 했거든. 너무 미안해.,0
7494,상사의 주말 출근에 화가 많이 나신 상태군요. 특히 더 화나게 된 이유라도 있을까요?,주말에 안 나오고도 처리할 수 있는 일을 굳이 주말에 나오라고 하셔. 심지어 본인은 출근도 안 한 데.,0
7495,무슨 문제라도 있으신가요?,그냥 보는 눈이 있으니까 편하게 옷을 입고 싶은데 그럴 수가 없잖아.,0
7496,아내분이 오해하셔서 많이 억울하시겠어요.,평일 내내 열심히 일했으니까 진짜 피곤해서 늦잠을 자는 건데 아내는 내가 얼마나 피곤했는지 몰라줘.,0
7497,주식에 대해 모르시는데 대화에 참여하기 어려우시니 소외된 느낌이 드시겠군요.,응. 다들 어디서 공부를 했는지 아는 게 많은데 가만히 있으려니 답답하고 힘들어.,0
7498,운동을 열심히 하고 계시나 봐요?,그렇지도 않은데 생각조차 하기가 싫더라고.,0
7499,여자친구가 짜증나시는군요. 무슨 일이에요?,툭 하면 여자친구가 헤어지자는 말을 해. 짜증나.,0
7500,딸의 행동 때문에 많이 충격을 받으셨겠어요.,내가 암 수술로 병원에 있는데 돈을 가져가다니 믿기지가 않아.,0
7501,지금 업무량이 많다고 느끼시는군요. 이유를 알 수 있을까요?,내가 막내라서 그런지 계급 높으신 분들이 자꾸 나한테만 일을 시키시는 기분이야.,0
7502,동료에게 주식투자를 맡겼는데 퇴사한 뒤 잠적해서 충격을 받으셨군요.,어떻게든 김 대리를 찾아야만 해.,0
7503,노인정 사람들이 재정 형편을 알게 될까 불안하시겠어요.,안 그래도 너무 꼬치꼬치 캐묻는 느낌이야.,0
7504,새로 오신 부장님 때문에 걱정이 많으신 것 같아요.,인상도 많이 안 좋아 보이고 이상한 소문도 돌아. 게다가 말투도 이상해.,0
7505,항상 총무를 맡게 돼서 화나시겠어요.,왜 다른 친구도 있는데 내가 총무인지 화가 나.,0
7506,구체적으로 어떤 것이 짜증 나셨나요?,어련히 알아서 할 텐데 자꾸 얘기하니 짜증 나.,0
7507,검진 결과가 늦어지고 있어서 화가 나시는군요. ,검진 결과가 늦어지고 있는 것에 대해서 보건소에 문의를 해보았지만 아무런 답변도 듣지 못했어.,0
7508,어떤 말썽이 생긴 건지 저에게 말씀해 주실  수 있나요?,물품 파손을 내가 했다고 하는 거야. 팀원이 내 잘못 아니라고 말해주면 되는데 그러질 않아! ,0
7509,이혼 생각을 하는데 양육권 문제 때문에 힘드시군요.,남편의 외도 때문에 이혼하는데 양육권을 주장하니까 기가 막힐 노릇이지. 무슨 일이 있어도 양육권 안 줄 거야.,0
7510,그런 사람들 때문에 마음이 상했나 보네요.,그런 사람들이 안 먹어도 될 약을 권한다거나 하는 경우가 있었던 것 같아.,0
7511,손주가 보고 싶은데 말하기가 조금 그래 기분이 안 좋으셨군요.,아들도 내 기분을 알아줬으면 좋겠네.,0
7512,자식들의 행동에 화가 나시겠어요.,내가 지금까지 키워준 게 얼마인데 병원비 주는 것도 아까워하다니.,0
7513,폭력적인 학생으로 학교 다니기 조심스러우시군요. 어떻게 하면 좋을까요?,아무래도 친구들과 대화를 통해 해결해야 될거같애.,0
7514,결혼을 앞두고 새로운 보금자리를 알아보고 있으시군요. 마땅한 곳이 잘 안 보이나 봐요?,지역도 문제이긴 한데 지금 주택 가격이 치솟고만 있어서 엄두가 안 나.,0
7515,명품을 사느라 카드빚이 많은 친구가 한심하게 느껴지는군요. 그 친구에게 어떤 조언을 해주고 싶으세요? ,명품도 좋지만 본인 형편에 맞게 사라고 하고 싶어. 그런데 그런 이야기 기분 나쁠 수 있으니 쉽게 못 하지.,0
7516,그렇군요. 왜 그럴까요?,우리나라가 취업 시장도 안 좋고 살기 힘들긴 하지. 나도 요새 힘들어.,0
7517,중소기업의 환경이 좋지 못하여서 별로이시군요.,왜 중소기업의 환경이 열악할까? 의문스럽네.,0
7518,무슨 일로 화가 단단히 나셨나요?,친한 친구가 내가 아프다고 한다고 대뜸 너는 건강관리를 제대로 못 해서 오래 못 살 거라고 대놓고 험담하네.,0
7519,옆집 김 씨가 부자고 자식들도 잘나고 해서 많이 속상해서 그런 생각을 하셨나 봐요.,자격지심이겠지. 나보다 부자고 자식들도 잘나가니 나쁜 마음이 들었어.,0
7520,무슨 일로 그러시죠?,내가 밤새워 세운 계획서를 자기 이름으로 사장님께 보고했어.,0
7521,외모에 대한 지적을 받으면 상처가 되겠어요.,비하 받은 기분이 들어서 속상해. 왜 내가 그런 상처를 받아야 해?,0
7522,친구들한테 말하는 게 부끄러우시군요. 어떤 점이 부끄러우세요?,사귄 지 얼마 안 됐는데 말해야 하나 싶기도 하고 뭔가 자랑하는 것 같아서 부끄러운 것 같아.,0
7523,믿었던 사람한테 배신당하면 괴롭고 힘이 들지요.,자꾸 내가 잘못한 건 없는지 스스로한테 되묻기만 반복하고 있어. 부정적인 생각만 가득해.,0
7524,믿고 투자한 회사 주가가 폭락해서 투자금액을 절반 이상 잃게 됐군요.,회사 핵심 기술이 조작된 거짓말이었단 기사가 떴어. 주식을 시작하고 이렇게 어이없는 경우는 처음이야.,0
7525,노후생활 준비가 덜 되어있으면 엄청 불안하시겠어요.,어. 노후 준비를 해야 하는데 너무 막막해.,0
7526,친구분에게 짜증이 나셨군요. 무슨 일 있으셨나요?,처음 보자마자 욕을 하니깐 그렇지.,0
7527,예상치 못한 결과에 억울하셨겠어요.,정말 억울하고 분해. 나한텐 왜 이런 일이 생기는 걸까?,0
